Date,Invoice No,Distributor,Description,Account Code,Amount
01/31/2014,17287,28,Room Charge(Transfer to folio: 44530114 and Invoice No :0),40200,68.000
01/31/2014,17287,28,Room Charge(Transfer to folio: 44530114 and Invoice No :0),40200,68.000
01/31/2014,17287,28,Room Charge(Transfer to folio: 44530114 and Invoice No :0),40200,68.000
01/31/2014,17287,28,Room Charge(Transfer to folio: 44530114 and Invoice No :0),40200,68.000
01/31/2014,17287,28,Room Charge(Transfer to folio: 44530114 and Invoice No :0),40200,68.000
01/31/2014,17287,28,Room Charge(Transfer to folio: 44530114 and Invoice No :0),40200,68.000
01/23/2014,17288,2,Cash- guest paid by cash,11100,104.000
01/23/2014,17288,2,Room Charge from : 37870114,40200,-104.000
01/23/2014,17289,5,,23100,-74.000
01/23/2014,17289,5,Room Charge from : 37880114,40200,-74.000
01/23/2014,17289,5,Visa Card/Credit Card- guest paid for room charge,11300,148.000
01/24/2014,17289,5,,23100,74.000
01/24/2014,17289,5,Room Charge from : 37880114,40200,-74.000
01/23/2014,17290,5,,12010,39.000
01/23/2014,17290,5,Room Charge from : 36040114,40100,-39.000
01/24/2014,17290,5,,12010,-39.000
01/24/2014,17290,5,Cash,11100,78.000
01/24/2014,17290,5,Room Charge(Transfer from folio: 37350114 and Invoice No :17293),40100,-39.000
01/23/2014,17291,6,,12010,39.000
01/23/2014,17291,6,Room Charge from : 36200114,40100,-39.000
01/24/2014,17291,6,,12010,39.000
01/24/2014,17291,6,Room Charge from : 36200114,40100,-39.000
01/25/2014,17291,6,,12010,-78.000
01/25/2014,17291,6,Cash,11100,78.000
01/23/2014,17292,5,,12010,69.000
01/23/2014,17292,5,Room Charge from : 37310114,40200,-69.000
01/24/2014,17292,5,,12010,-69.000
01/24/2014,17292,5,Cash(Transfer from folio: 37290114 and Invoice No :17282),11100,150.000
01/24/2014,17292,5,Room Charge(Transfer from folio: 37290114 and Invoice No :17282),40200,-81.000
01/23/2014,17293,4,,12010,39.000
01/23/2014,17293,4,Room Charge from : 37350114,40100,-39.000
01/24/2014,17293,4,,12010,-39.000
01/24/2014,17293,4,Room Charge(Transfer to folio: 36040114 and Invoice No :17290),40100,39.000
01/23/2014,17294,6,,12010,45.000
01/23/2014,17294,6,Room Charge from : 37430114,40100,-45.000
01/24/2014,17294,6,,12010,45.000
01/24/2014,17294,6,Room Charge from : 37430114,40100,-45.000
01/25/2014,17294,6,,12010,-90.000
01/25/2014,17294,6,Visa Card/Credit Card,11300,90.000
01/23/2014,17295,4,,12010,49.000
01/23/2014,17295,4,Room Charge from : 37530114,40100,-49.000
01/24/2014,17295,4,,12010,-49.000
01/24/2014,17295,4,Visa Card/Credit Card,11300,49.000
01/24/2014,17296,6,,12010,12.930
01/24/2014,17296,6,Cash,11100,39.000
01/24/2014,17296,6,RESTAURANT : Lobby Bar,41000,-12.930
01/24/2014,17296,6,Room Charge from : 38370114,40100,-39.000
01/25/2014,17296,6,,12010,-12.930
01/25/2014,17296,6,Cash,11100,12.930
01/24/2014,17297,13,,12010,76.330
01/24/2014,17297,13,RESTAURANT : Lobby Bar,41000,-3.300
01/24/2014,17297,13,RESTAURANT : Lobby Bar,41000,-1.650
01/24/2014,17297,13,Room Charge from : 38350114,40200,-71.380
01/25/2014,17297,13,,12010,77.980
01/25/2014,17297,13,RESTAURANT : Lobby Bar,41000,-6.600
01/25/2014,17297,13,Room Charge from : 38350114,40200,-71.380
01/26/2014,17297,13,,12010,-154.310
01/26/2014,17297,13,RESTAURANT : Lobby Bar(Transfer to folio: 38340114 and Invoice No :17298),41000,1.650
01/26/2014,17297,13,RESTAURANT : Lobby Bar(Transfer to folio: 38340114 and Invoice No :17298),41000,3.300
01/26/2014,17297,13,RESTAURANT : Lobby Bar(Transfer to folio: 38340114 and Invoice No :17298),41000,6.600
01/26/2014,17297,13,Room Charge(Transfer to folio: 38340114 and Invoice No :17298),40200,71.380
01/26/2014,17297,13,Room Charge(Transfer to folio: 38340114 and Invoice No :17298),40200,71.380
01/24/2014,17298,17,,12010,80.730
01/24/2014,17298,17,RESTAURANT : Lobby Bar,41000,-4.950
01/24/2014,17298,17,RESTAURANT : Lobby Bar,41000,-4.400
01/24/2014,17298,17,Room Charge from : 38340114,40200,-71.380
01/25/2014,17298,17,,12010,82.880
01/25/2014,17298,17,Laundry,45200,-11.500
01/25/2014,17298,17,Room Charge from : 38340114,40200,-71.380
01/26/2014,17298,17,,12010,121.910
01/26/2014,17298,17,Cash,11100,11.550
01/26/2014,17298,17,Cash,11100,20.850
01/26/2014,17298,17,RESTAURANT : Lobby Bar(Transfer from folio: 38350114 and Invoice No :17297),41000,-6.600
01/26/2014,17298,17,RESTAURANT : Lobby Bar(Transfer from folio: 38350114 and Invoice No :17297),41000,-3.300
01/26/2014,17298,17,RESTAURANT : Lobby Bar(Transfer from folio: 38350114 and Invoice No :17297),41000,-1.650
01/26/2014,17298,17,Room Charge(Transfer from folio: 38350114 and Invoice No :17297),40200,-71.380
01/26/2014,17298,17,Room Charge(Transfer from folio: 38350114 and Invoice No :17297),40200,-71.380
01/28/2014,17298,17,,12010,-285.520
01/28/2014,17298,17,Agoda Settle 4229.68$ batch: 000095,11100,285.520
01/24/2014,17299,10,,23100,-82.000
01/24/2014,17299,10,Cash,11100,120.000
01/24/2014,17299,10,Room Charge from : 37930114,40100,-38.000
01/25/2014,17299,10,,23100,82.000
01/25/2014,17299,10,Cash(Transfer from folio: 37930114 and Invoice No :17299),11100,120.000
01/25/2014,17299,10,Cash(Transfer to folio: 37840114 and Invoice No :17310),11100,-120.000
01/25/2014,17299,10,Cash(Transfer to folio: 37930114 and Invoice No :17299),11100,-120.000
01/25/2014,17299,10,Room Charge(Transfer from folio: 37930114 and Invoice No :17299),40100,-38.000
01/25/2014,17299,10,Room Charge(Transfer to folio: 37840114 and Invoice No :17310),40100,38.000
01/25/2014,17299,10,Room Charge(Transfer to folio: 37930114 and Invoice No :17299),40100,38.000
01/24/2014,17300,12,,23100,-244.000
01/24/2014,17300,12,Cash,11100,335.000
01/24/2014,17300,12,Extra Person- Extra pax 3 day 10 $ x 3day = 30$,4025,-30.000
01/24/2014,17300,12,Room Charge from : 35870114,40200,-61.000
01/25/2014,17300,12,,23100,61.000
01/25/2014,17300,12,Room Charge from : 35870114,40200,-61.000
01/26/2014,17300,12,,23100,61.000
01/26/2014,17300,12,Room Charge from : 35870114,40200,-61.000
01/27/2014,17300,12,,23100,61.000
01/27/2014,17300,12,Room Charge from : 35870114,40200,-61.000
01/28/2014,17300,12,,23100,61.000
01/28/2014,17300,12,Room Charge from : 35870114,40200,-61.000
01/24/2014,17301,7,,12010,136.000
01/24/2014,17301,7,Extra Person,4025,-50.000
01/24/2014,17301,7,Room Charge from : 37330114,40200,-86.000
01/25/2014,17301,7,,12010,86.000
01/25/2014,17301,7,Room Charge from : 37330114,40200,-86.000
01/26/2014,17301,7,,12010,-222.000
01/26/2014,17301,7,Cash,11100,222.000
01/24/2014,17302,13,,23100,-172.000
01/24/2014,17302,13,Cash,11100,258.000
01/24/2014,17302,13,Room Charge from : 38560114,40200,-86.000
01/25/2014,17302,13,,23100,86.000
01/25/2014,17302,13,Room Charge from : 38560114,40200,-86.000
01/26/2014,17302,13,,12010,4.950
01/26/2014,17302,13,,23100,86.000
01/26/2014,17302,13,RESTAURANT : Lobby Bar,41000,-4.950
01/26/2014,17302,13,Room Charge from : 38560114,40200,-86.000
01/27/2014,17302,13,,12010,86.000
01/27/2014,17302,13,Room Charge from : 38560114,40200,-86.000
01/28/2014,17302,13,,12010,-90.950
01/28/2014,17302,13,Cash,11100,90.950
01/24/2014,17303,4,,23100,-100.000
01/24/2014,17303,4,Deposit from reservation id 152-20140124,11100,100.000
01/31/2014,17303,4,,23100,99.000
01/31/2014,17303,4,Room Charge from : 38510114,40200,-99.000
01/24/2014,17304,8,,12010,61.000
01/24/2014,17304,8,Room Charge from : 17300114,40200,-61.000
01/25/2014,17304,8,,12010,61.000
01/25/2014,17304,8,Room Charge from : 17300114,40200,-61.000
01/26/2014,17304,8,,12010,-30.500
01/26/2014,17304,8,Rebate Revenue- Guest check out on 05:00 pm and charge 50% (30.50 $),45400,30.500
01/28/2014,17304,8,,12010,-91.500
01/28/2014,17304,8,Asia Adventure Chq: 91.50$,11900,91.500
01/24/2014,17305,4,,12010,74.000
01/24/2014,17305,4,Room Charge from : 31720114,40200,-74.000
01/25/2014,17305,4,,12010,-74.000
01/25/2014,17305,4,Room Charge(Transfer to folio: 38910114 and Invoice No :0),40200,74.000
01/24/2014,17306,11,,12010,97.000
01/24/2014,17306,11,Room Charge from : 31750114,40200,-97.000
01/25/2014,17306,11,,12010,97.000
01/25/2014,17306,11,Room Charge from : 31750114,40200,-97.000
01/26/2014,17306,11,,12010,114.500
01/26/2014,17306,11,Laundry,45200,-17.500
01/26/2014,17306,11,Room Charge from : 31750114,40200,-97.000
01/27/2014,17306,11,,12010,97.000
01/27/2014,17306,11,Room Charge from : 31750114,40200,-97.000
01/28/2014,17306,11,,12010,-405.500
01/28/2014,17306,11,Visa Card/Credit Card,11300,405.500
01/24/2014,17307,8,,12010,61.420
01/24/2014,17307,8,Room Charge from : 37490114,40100,-61.420
01/25/2014,17307,8,,12010,61.420
01/25/2014,17307,8,Room Charge from : 37490114,40100,-61.420
01/26/2014,17307,8,,12010,61.420
01/26/2014,17307,8,Room Charge from : 37490114,40100,-61.420
01/28/2014,17307,8,,12010,-184.260
01/28/2014,17307,8,Agoda Settle 4287.59$ Batch: 000096$,11400,184.260
01/25/2014,17308,2,Cash,11100,59.000
01/25/2014,17308,2,R-Charge,40200,-59.000
01/24/2014,17309,4,,12010,38.000
01/24/2014,17309,4,Room Charge from : 37820114,40100,-38.000
01/25/2014,17309,4,,12010,-38.000
01/25/2014,17309,4,Room Charge(Transfer to folio: 37840114 and Invoice No :17310),40100,38.000
01/24/2014,17310,6,,12010,44.000
01/24/2014,17310,6,Room Charge from : 37840114,40100,-44.000
01/25/2014,17310,6,,12010,-44.000
01/25/2014,17310,6,Cash(Transfer from folio: 37930114 and Invoice No :17299),11100,120.000
01/25/2014,17310,6,Room Charge(Transfer from folio: 37820114 and Invoice No :17309),40100,-38.000
01/25/2014,17310,6,Room Charge(Transfer from folio: 37930114 and Invoice No :17299),40100,-38.000
01/24/2014,17311,6,,12010,49.000
01/24/2014,17311,6,Room Charge from : 37900114,40100,-49.000
01/25/2014,17311,6,,12010,49.000
01/25/2014,17311,6,Room Charge from : 37900114,40100,-49.000
01/26/2014,17311,6,,12010,-98.000
01/26/2014,17311,6,Cash,11100,98.000
01/24/2014,17312,4,,12010,49.000
01/24/2014,17312,4,Room Charge from : 37950114,40100,-49.000
01/25/2014,17312,4,,12010,-49.000
01/25/2014,17312,4,Room Charge(Transfer to folio: 38180114 and Invoice No :0),40100,49.000
01/24/2014,17313,4,,12010,61.420
01/24/2014,17313,4,Room Charge from : 38160114,40200,-61.420
01/28/2014,17313,4,,12010,-61.420
01/28/2014,17313,4,Agoda Settle 4229.68$ batch: 000095,11100,61.420
01/24/2014,17314,8,,12010,40.670
01/24/2014,17314,8,Room Charge from : 38200114,40100,-40.670
01/25/2014,17314,8,,12010,40.670
01/25/2014,17314,8,Room Charge from : 38200114,40100,-40.670
01/26/2014,17314,8,,12010,40.670
01/26/2014,17314,8,Room Charge from : 38200114,40100,-40.670
01/28/2014,17314,8,,12010,-122.010
01/28/2014,17314,8,Agoda Settle 4287.59$ Batch: 000096$,11400,122.010
01/24/2014,17315,6,,12010,75.000
01/24/2014,17315,6,Room Charge from : 38240114,40200,-75.000
01/25/2014,17315,6,,12010,-75.000
01/25/2014,17315,6,Room Charge(Transfer from folio: 38240114 and Invoice No :17315),40200,-75.000
01/25/2014,17315,6,Room Charge(Transfer to folio: 38240114 and Invoice No :17315),40200,75.000
01/25/2014,17315,6,Room Charge(Transfer to folio: 38780114 and Invoice No :0),40200,75.000
01/24/2014,17316,8,,12010,45.000
01/24/2014,17316,8,Room Charge from : 38260114,40100,-45.000
01/25/2014,17316,8,,12010,45.000
01/25/2014,17316,8,Room Charge from : 38260114,40100,-45.000
01/26/2014,17316,8,,12010,45.000
01/26/2014,17316,8,Room Charge from : 38260114,40100,-45.000
01/27/2014,17316,8,,12010,-135.000
01/27/2014,17316,8,Visa Card/Credit Card,11300,135.000
01/24/2014,17317,6,,12010,59.000
01/24/2014,17317,6,Room Charge from : 38410114,40200,-59.000
01/25/2014,17317,6,,12010,-59.000
01/25/2014,17317,6,Cash,11100,177.000
01/25/2014,17317,6,Room Charge(Transfer from folio: 38430114 and Invoice No :17318),40200,-59.000
01/25/2014,17317,6,Room Charge(Transfer from folio: 38540114 and Invoice No :17320),40200,-59.000
01/24/2014,17318,4,,12010,59.000
01/24/2014,17318,4,Room Charge from : 38430114,40200,-59.000
01/25/2014,17318,4,,12010,-59.000
01/25/2014,17318,4,Room Charge(Transfer to folio: 38410114 and Invoice No :17317),40200,59.000
01/24/2014,17319,6,,12010,68.000
01/24/2014,17319,6,Room Charge from : 38490114,40200,-68.000
01/25/2014,17319,6,,12010,68.000
01/25/2014,17319,6,Room Charge from : 38490114,40200,-68.000
01/26/2014,17319,6,,12010,-136.000
01/26/2014,17319,6,Cash,11100,136.000
01/24/2014,17320,4,,12010,59.000
01/24/2014,17320,4,Room Charge from : 38540114,40200,-59.000
01/25/2014,17320,4,,12010,-59.000
01/25/2014,17320,4,Room Charge(Transfer to folio: 38410114 and Invoice No :17317),40200,59.000
01/24/2014,17321,4,,12010,74.000
01/24/2014,17321,4,Room Charge from : 38580114,40200,-74.000
01/25/2014,17321,4,,12010,-74.000
01/25/2014,17321,4,Room Charge(Transfer to folio: 38760114 and Invoice No :0),40200,74.000
01/25/2014,17322,7,,23100,-25.000
01/25/2014,17322,7,Room Charge from : 39180114,40200,-74.000
01/25/2014,17322,7,Room Charge(Transfer from folio: 37950114 and Invoice No :17312),40100,-49.000
01/25/2014,17322,7,Visa Card/Credit Card,11300,148.000
01/26/2014,17322,7,,12010,49.000
01/26/2014,17322,7,,23100,25.000
01/26/2014,17322,7,Room Charge from : 39180114,40200,-74.000
01/25/2014,17323,7,,12010,118.500
01/25/2014,17323,7,Cash- CHANGE ROOM TYP,11100,12.000
01/25/2014,17323,7,Room Charge from : 38870114,40200,-55.500
01/25/2014,17323,7,Room Charge(Transfer from folio: 38240114 and Invoice No :17315),40200,-75.000
01/26/2014,17323,7,,12010,-43.500
01/26/2014,17323,7,Cash- CHANGE ROOM TYP(Transfer to folio: 39340114 and Invoice No :0),11100,-12.000
01/26/2014,17323,7,Room Charge(Transfer to folio: 39340114 and Invoice No :0),40200,55.500
01/25/2014,17324,8,,12010,227.500
01/25/2014,17324,8,RESTAURANT : Lobby Bar,41000,-5.500
01/25/2014,17324,8,Room Charge from : 38740114,40200,-74.000
01/25/2014,17324,8,Room Charge(Transfer from folio: 31720114 and Invoice No :17305),40200,-74.000
01/25/2014,17324,8,Room Charge(Transfer from folio: 38580114 and Invoice No :17321),40200,-74.000
01/26/2014,17324,8,,12010,-79.500
01/26/2014,17324,8,RESTAURANT : Lobby Bar(Transfer to folio: 39440114 and Invoice No :0),41000,5.500
01/26/2014,17324,8,Room Charge(Transfer to folio: 39440114 and Invoice No :0),40100,74.000
01/25/2014,17325,10,,12010,57.800
01/25/2014,17325,10,RESTAURANT : Lobby Bar,41000,-5.500
01/25/2014,17325,10,RESTAURANT : Lobby Bar,41000,-3.300
01/25/2014,17325,10,Room Charge from : 38180114,40100,-49.000
01/26/2014,17325,10,,12010,-57.800
01/26/2014,17325,10,,23100,-49.000
01/26/2014,17325,10,RESTAURANT : Lobby Bar(Transfer to folio: 37970114 and Invoice No :0),41000,3.300
01/26/2014,17325,10,RESTAURANT : Lobby Bar(Transfer to folio: 37970114 and Invoice No :0),41000,5.500
01/26/2014,17325,10,Room Charge(Transfer to folio: 37970114 and Invoice No :0),40100,49.000
01/26/2014,17325,10,Room Charge(Transfer to folio: 37970114 and Invoice No :0),40100,49.000
01/25/2014,17326,20,,23100,-271.350
01/25/2014,17326,20,Cash- paid for room charge,11100,312.000
01/25/2014,17326,20,RESTAURANT : Lobby Bar,41000,-1.650
01/25/2014,17326,20,Room Charge from : 38890114,40200,-39.000
01/26/2014,17326,20,,23100,-1.650
01/26/2014,17326,20,Cash,11100,13.750
01/26/2014,17326,20,Cash- paid for room charge(Transfer to folio: 16491213 and Invoice No :16652),11100,-312.000
01/26/2014,17326,20,RESTAURANT : Lobby Bar,41000,-1.650
01/26/2014,17326,20,RESTAURANT : Lobby Bar(Transfer from folio: 16491213 and Invoice No :16652),41000,-1.650
01/26/2014,17326,20,RESTAURANT : Lobby Bar(Transfer from folio: 34940114 and Invoice No :17327),41000,-7.700
01/26/2014,17326,20,RESTAURANT : Lobby Bar(Transfer from folio: 34940114 and Invoice No :17327),41000,-2.750
01/26/2014,17326,20,RESTAURANT : Lobby Bar(Transfer to folio: 16491213 and Invoice No :16652),41000,1.650
01/26/2014,17326,20,Room Charge- folio: 34880114(Transfer to folio: 16491213 and Invoice No :16652),40200,39.000
01/26/2014,17326,20,Room Charge- folio: 34900114(Transfer to folio: 16491213 and Invoice No :16652),40200,39.000
01/26/2014,17326,20,Room Charge- folio: 34920114(Transfer to folio: 16491213 and Invoice No :16652),40200,39.000
01/26/2014,17326,20,Room Charge- folio: 34940114(Transfer to folio: 16491213 and Invoice No :16652),40200,39.000
01/26/2014,17326,20,Room Charge- folio: 34960114(Transfer to folio: 16491213 and Invoice No :16652),40200,39.000
01/26/2014,17326,20,Room Charge- folio: 35020114(Transfer to folio: 16491213 and Invoice No :16652),40200,39.000
01/26/2014,17326,20,Room Charge- folio: 39170114(Transfer to folio: 16491213 and Invoice No :16652),40200,39.000
01/26/2014,17326,20,Room Charge(Transfer to folio: 16491213 and Invoice No :16652),40200,39.000
01/25/2014,17327,11,,12010,49.450
01/25/2014,17327,11,RESTAURANT : Lobby Bar,41000,-7.700
01/25/2014,17327,11,RESTAURANT : Lobby Bar,41000,-2.750
01/25/2014,17327,11,Room Charge from : 34940114,40100,-39.000
01/26/2014,17327,11,,12010,-10.450
01/26/2014,17327,11,RESTAURANT : Lobby Bar(Transfer from folio: 16491213 and Invoice No :16652),41000,-7.700
01/26/2014,17327,11,RESTAURANT : Lobby Bar(Transfer from folio: 16491213 and Invoice No :16652),41000,-2.750
01/26/2014,17327,11,RESTAURANT : Lobby Bar(Transfer to folio: 16491213 and Invoice No :16652),41000,2.750
01/26/2014,17327,11,RESTAURANT : Lobby Bar(Transfer to folio: 16491213 and Invoice No :16652),41000,7.700
01/26/2014,17327,11,RESTAURANT : Lobby Bar(Transfer to folio: 38890114 and Invoice No :17326),41000,2.750
01/26/2014,17327,11,RESTAURANT : Lobby Bar(Transfer to folio: 38890114 and Invoice No :17326),41000,7.700
01/25/2014,17328,10,,12010,79.500
01/25/2014,17328,10,Laundry,45200,-5.500
01/25/2014,17328,10,Room Charge from : 38760114,40200,-74.000
01/26/2014,17328,10,,12010,-79.500
01/26/2014,17328,10,,23100,-74.000
01/26/2014,17328,10,RESTAURANT : Lobby Bar,41000,-19.800
01/26/2014,17328,10,Room Charge(Transfer from folio: 39160114 and Invoice No :0),40200,-74.000
01/26/2014,17328,10,Room Charge(Transfer from folio: 39160114 and Invoice No :0),40200,-74.000
01/26/2014,17328,10,Visa Card/Credit Card,11300,0.300
01/26/2014,17328,10,Visa Card/Credit Card,11300,321.000
01/25/2014,17329,11,,23100,-244.000
01/25/2014,17329,11,Cash- Guest paid for room charge,11100,305.000
01/25/2014,17329,11,Room Charge from : 5191113,40200,-61.000
01/26/2014,17329,11,,23100,61.000
01/26/2014,17329,11,Room Charge from : 5191113,40200,-61.000
01/27/2014,17329,11,,23100,61.000
01/27/2014,17329,11,Room Charge from : 5191113,40200,-61.000
01/28/2014,17329,11,,23100,61.000
01/28/2014,17329,11,Room Charge from : 5191113,40200,-61.000
01/29/2014,17329,11,,23100,61.000
01/29/2014,17329,11,Room Charge from : 5191113,40200,-61.000
01/25/2014,17330,6,,23100,-68.000
01/25/2014,17330,6,Cash,11100,136.000
01/25/2014,17330,6,Room Charge from : 39790114,40200,-68.000
01/26/2014,17330,6,,23100,68.000
01/26/2014,17330,6,Cash(Transfer to folio: 39810114 and Invoice No :17345),11100,-136.000
01/26/2014,17330,6,Room Charge(Transfer to folio: 39810114 and Invoice No :17345),40200,68.000
01/25/2014,17331,2,Cash,11100,59.000
01/25/2014,17331,2,Room Charge from : 39870114,40200,-59.000
01/25/2014,17332,8,,23100,-236.000
01/25/2014,17332,8,Cash,11100,295.000
01/25/2014,17332,8,Room Charge from : 39950114,40200,-59.000
01/26/2014,17332,8,,23100,236.000
01/26/2014,17332,8,Room Charge(Transfer from folio: 39990114 and Invoice No :17347),40200,-59.000
01/26/2014,17332,8,Room Charge(Transfer from folio: 39990114 and Invoice No :17347),40200,-59.000
01/26/2014,17332,8,Room Charge(Transfer from folio: 39990114 and Invoice No :17347),40200,-59.000
01/26/2014,17332,8,Room Charge(Transfer from folio: 39990114 and Invoice No :17347),40200,-59.000
01/25/2014,17333,14,,12010,64.510
01/25/2014,17333,14,Room Charge from : 31770114,40200,-64.510
01/26/2014,17333,14,,12010,64.510
01/26/2014,17333,14,Room Charge from : 31770114,40200,-64.510
01/27/2014,17333,14,,12010,64.510
01/27/2014,17333,14,Room Charge from : 31770114,40200,-64.510
01/28/2014,17333,14,,12010,64.510
01/28/2014,17333,14,Room Charge from : 31770114,40200,-64.510
01/29/2014,17333,14,,12010,64.510
01/29/2014,17333,14,Room Charge from : 31770114,40200,-64.510
01/30/2014,17333,14,,12010,64.510
01/30/2014,17333,14,Room Charge from : 31770114,40200,-64.510
01/31/2014,17333,14,,12010,87.000
01/31/2014,17333,14,Room Charge from : 31770114,40200,-87.000
01/25/2014,17334,12,,12010,234.000
01/25/2014,17334,12,Room Charge from : 34880114,40100,-39.000
01/25/2014,17334,12,Room Charge from : 34900114,40100,-39.000
01/25/2014,17334,12,Room Charge from : 34920114,40100,-39.000
01/25/2014,17334,12,Room Charge from : 34960114,40100,-39.000
01/25/2014,17334,12,Room Charge from : 35020114,40100,-39.000
01/25/2014,17334,12,Room Charge from : 38050114,40200,-39.000
01/26/2014,17334,12,,12010,39.000
01/26/2014,17334,12,Room Charge from : 38050114,40200,-39.000
01/27/2014,17334,12,,12010,-78.000
01/27/2014,17334,12,Room Charge(Transfer to folio: 16491213 and Invoice No :16652),40200,39.000
01/27/2014,17334,12,Room Charge(Transfer to folio: 16491213 and Invoice No :16652),40200,39.000
01/25/2014,17335,7,,12010,39.000
01/25/2014,17335,7,Room Charge from : 38060114,40200,-39.000
01/26/2014,17335,7,,12010,39.000
01/26/2014,17335,7,Room Charge from : 38060114,40200,-39.000
01/27/2014,17335,7,,12010,-78.000
01/27/2014,17335,7,Room Charge(Transfer to folio: 16491213 and Invoice No :16652),40200,39.000
01/27/2014,17335,7,Room Charge(Transfer to folio: 16491213 and Invoice No :16652),40200,39.000
01/25/2014,17336,2,,12010,36.000
01/25/2014,17336,2,Room Charge from : 38600114,40200,-36.000
01/25/2014,17337,2,,12010,61.000
01/25/2014,17337,2,Room Charge from : 38620114,40200,-61.000
01/25/2014,17338,5,,12010,74.000
01/25/2014,17338,5,Room Charge from : 38700114,40200,-74.000
01/26/2014,17338,5,,12010,-74.000
01/26/2014,17338,5,Room Charge(Transfer from folio: 38800114 and Invoice No :17340),40200,-97.000
01/26/2014,17338,5,Visa Card/Credit Card,11300,171.000
01/26/2014,17339,10,,23100,-172.000
01/26/2014,17339,10,Room Charge(Transfer from folio: 38780114 and Invoice No :17339),40200,-97.000
01/26/2014,17339,10,Room Charge(Transfer from folio: 38780114 and Invoice No :17339),40200,-97.000
01/26/2014,17339,10,Room Charge(Transfer from folio: 38780114 and Invoice No :17339),40200,-75.000
01/26/2014,17339,10,Room Charge(Transfer from folio: 38780114 and Invoice No :17339),40200,-75.000
01/26/2014,17339,10,Room Charge(Transfer to folio: 38780114 and Invoice No :17339),40200,75.000
01/26/2014,17339,10,Room Charge(Transfer to folio: 38780114 and Invoice No :17339),40200,75.000
01/26/2014,17339,10,Room Charge(Transfer to folio: 38780114 and Invoice No :17339),40200,97.000
01/26/2014,17339,10,Room Charge(Transfer to folio: 38780114 and Invoice No :17339),40200,97.000
01/26/2014,17339,10,Visa Card/Credit Card,11300,172.000
01/25/2014,17340,4,,12010,97.000
01/25/2014,17340,4,Room Charge from : 38800114,40200,-97.000
01/26/2014,17340,4,,12010,-97.000
01/26/2014,17340,4,Room Charge(Transfer to folio: 38700114 and Invoice No :17338),40200,97.000
01/26/2014,17341,7,,23100,-148.000
01/26/2014,17341,7,Room Charge(Transfer from folio: 38910114 and Invoice No :17341),40200,-74.000
01/26/2014,17341,7,Room Charge(Transfer from folio: 38910114 and Invoice No :17341),40200,-74.000
01/26/2014,17341,7,Room Charge(Transfer to folio: 38910114 and Invoice No :17341),40200,74.000
01/26/2014,17341,7,Room Charge(Transfer to folio: 38910114 and Invoice No :17341),40200,74.000
01/26/2014,17341,7,Room Charge(Transfer to folio: 39160114 and Invoice No :0),40200,74.000
01/26/2014,17341,7,Room Charge(Transfer to folio: 39160114 and Invoice No :0),40200,74.000
01/25/2014,17342,6,,12010,40.670
01/25/2014,17342,6,Room Charge from : 38930114,40200,-40.670
01/26/2014,17342,6,,12010,40.670
01/26/2014,17342,6,Room Charge from : 38930114,40200,-40.670
01/28/2014,17342,6,,12010,-81.340
01/28/2014,17342,6,Agoda Settle 4287.59$ Batch: 000096$,11400,81.340
01/25/2014,17343,10,,12010,95.000
01/25/2014,17343,10,Room Charge from : 39170114,40100,-39.000
01/25/2014,17343,10,Room Charge from : 39320114,40200,-56.000
01/26/2014,17343,10,,12010,68.650
01/26/2014,17343,10,Cash,11100,16.000
01/26/2014,17343,10,Other Charge- chang room typ,45400,-16.000
01/26/2014,17343,10,RESTAURANT : Lobby Bar,41000,-12.650
01/26/2014,17343,10,Room Charge from : 39320114,40200,-56.000
01/27/2014,17343,10,,12010,-12.650
01/27/2014,17343,10,Cash,11100,12.650
01/25/2014,17344,4,,12010,68.000
01/25/2014,17344,4,Room Charge from : 39730114,40200,-68.000
01/26/2014,17344,4,,12010,-68.000
01/26/2014,17344,4,Cash,11100,68.000
01/25/2014,17345,5,,12010,68.000
01/25/2014,17345,5,Room Charge from : 39810114,40200,-68.000
01/26/2014,17345,5,,12010,-68.000
01/26/2014,17345,5,Cash(Transfer from folio: 39790114 and Invoice No :17330),11100,136.000
01/26/2014,17345,5,Room Charge(Transfer from folio: 39790114 and Invoice No :17330),40200,-68.000
01/25/2014,17346,4,,12010,59.000
01/25/2014,17346,4,Room Charge from : 39970114,40200,-59.000
01/26/2014,17346,4,,12010,-59.000
01/26/2014,17346,4,Room Charge(Transfer to folio: 40010114 and Invoice No :17348),40200,59.000
01/25/2014,17347,10,,12010,59.000
01/25/2014,17347,10,Room Charge from : 39990114,40200,-59.000
01/26/2014,17347,10,,12010,-59.000
01/26/2014,17347,10,Room Charge(Transfer from folio: 40030114 and Invoice No :17349),40200,-59.000
01/26/2014,17347,10,Room Charge(Transfer from folio: 40030114 and Invoice No :17349),40200,-59.000
01/26/2014,17347,10,Room Charge(Transfer from folio: 40030114 and Invoice No :17349),40200,-59.000
01/26/2014,17347,10,Room Charge(Transfer to folio: 39950114 and Invoice No :17332),40200,59.000
01/26/2014,17347,10,Room Charge(Transfer to folio: 39950114 and Invoice No :17332),40200,59.000
01/26/2014,17347,10,Room Charge(Transfer to folio: 39950114 and Invoice No :17332),40200,59.000
01/26/2014,17347,10,Room Charge(Transfer to folio: 39950114 and Invoice No :17332),40200,59.000
01/25/2014,17348,6,,12010,59.000
